nameseq,k1,k2,k3,k4,k5,label
URS00000000E6/uncultured,1.9732542884724398,3.9337184580351137,5.774533627488177,7.25706318315441,7.946609440651548,rRNA
URS00000000E9/uncultured,1.9758957963656871,3.9281106928315177,5.686878922254395,6.827163342196214,7.342381065731843,rRNA
URS00000000EA/uncultured,1.9746636140389107,3.88481576628295,5.59894046119303,6.640594571702063,7.07115487791026,rRNA
URS00000000EB/uncultured,1.9560774376927084,3.9067533399472483,5.806318954160333,7.349469307388965,8.199242376221665,rRNA
URS00000000F1/uncultured,1.952449777989739,3.8631411276166503,5.648836373713453,6.946288233882734,7.5597993891363044,rRNA
URS00000000F3/uncultured,1.966739528757147,3.9203180777017224,5.824255582515714,7.42024097199704,8.296419358108723,rRNA
URS00000000F4/uncultured,1.9924890674709574,3.97688872186964,5.9220533101357935,7.6044109764990875,8.593137184019453,rRNA
URS00000000FB/uncultured,1.9775112798436325,3.9293348291671606,5.843353004356202,7.5947839439088725,8.738341791375156,rRNA
URS00000000FC/uncultured,1.97723765872234,3.944831775614926,5.853591356187648,7.4780287247631625,8.350264301423532,rRNA
URS0000000101/uncultured,1.9772732959161514,3.9332572466440294,5.8386516841755745,7.505757978601743,8.472425098628689,rRNA
URS0000000106/uncultured,1.9846071408849184,3.9625886486277118,5.9164119139162015,7.778376284334047,9.17016492720832,rRNA
URS0000000107/Bacillus,1.9789890542554824,3.9506292314137093,5.904543913553026,7.772554403849369,9.325034911088958,rRNA
URS0000000109/Streptomyces,1.9788919409320624,3.955084808278024,5.905652197085767,7.728232519915804,9.116009155077823,rRNA
URS000000010A/uncultured,1.9789828942426833,3.892712477611808,5.6293771931093115,6.740685566612746,7.15281267929394,rRNA
URS000000010D/uncultured,1.9813358248624158,3.9612821780434424,5.914821085887286,7.778282820081368,9.284364498686982,rRNA
URS000000010E/uncultured,1.9906756761651587,3.9643026652076365,5.878472822087088,7.467809438096721,8.387100609234245,rRNA
URS000000010F/uncultured,1.9831665353458474,3.959740566639016,5.9161867935514,7.79568435556483,9.328541353262397,rRNA
URS0000000112/uncultured,1.98231497041695,3.939937137435121,5.842933450161527,7.4657817535352775,8.363464499343962,rRNA
URS0000000115/uncultured,1.9550412198638885,3.899239656930352,5.811581916101735,7.547693363590353,8.72993807325831,rRNA
URS0000000117/uncultured,1.9804895654800079,3.956676321160273,5.912190467849336,7.773780885702334,9.254369400577085,rRNA
URS0000000119/Frankia,1.9558592373527124,3.904663774806067,5.833997348697416,7.679589146139859,9.201508414405378,rRNA
URS000000011D/uncultured,1.9612504310433303,3.837415762898431,5.458333151182016,6.356884202704306,6.731683387193966,rRNA
URS0000000121/uncultured,1.9856486985494866,3.9659539674039963,5.929033015496791,7.8053467941616415,9.34081768653672,rRNA
URS0000000123/uncultured,1.9745696809480773,3.9381755557359868,5.842250104985058,7.4987258648589155,8.480795704383583,rRNA
URS0000000124/uncultured,1.9740386173063267,3.9331021174174583,5.786280217733661,6.975559306706424,7.531470011078539,rRNA
URS0000000125/uncultured,1.9733134740966314,3.9319671139497556,5.8137622720426005,7.408238074471725,8.2832997791018,rRNA
URS0000000126/uncultured,1.9911646629541049,3.9678563843250303,5.861309164751985,7.363364725792234,8.003635860461706,rRNA
URS0000000128/uncultured,1.9774367879491668,3.9500964407346735,5.890665925715558,7.676586803565511,8.916494834140005,rRNA
URS000000012C/uncultured,1.987236763960675,3.9663930462598866,5.9168768059298165,7.696168000550379,8.852650474084477,rRNA
URS000000012E/uncultured,1.965275655132394,3.9183100964170077,5.829203311719036,7.458550614662748,8.405444586454122,rRNA
URS000000012F/uncultured,1.989956022025265,3.9738695070582146,5.939974985350296,7.831069510896598,9.326921938873697,rRNA
URS0000000137/uncultured,1.9706675213345564,3.9343929085766005,5.879398736146182,7.73581356096401,9.198402168289267,rRNA
URS0000000138/uncultured,1.9776871420903819,3.951474889230831,5.903037138937675,7.7713917442272935,9.269011713764577,rRNA
URS000000013F/uncultured,1.9874868184723926,3.9721860920909506,5.93704046899059,7.830050294170946,9.360437600745463,rRNA
URS0000000142/Bacillus,1.9767682841314267,3.941798527298885,5.873871504766291,7.674581638428437,9.011528232100739,rRNA
URS000000014C/uncultured,1.9760956208422291,3.936689059637994,5.794015122506338,7.202470947386193,7.895028146831385,rRNA
URS000000014D/Haemophilus,1.982162592090753,3.9594638426265027,5.909652519448257,7.714513206979254,9.050411816475306,rRNA
URS000000014F/uncultured,1.9496174579124401,3.8912639511747136,5.772625456387217,7.385151082482918,8.374635265991913,rRNA
URS0000000150/uncultured,1.9664089821987927,3.9223365417874856,5.853729039910445,7.654383360357423,8.959379486247313,rRNA
URS0000000152/uncultured,1.9806715909359462,3.950886906075433,5.880222127559097,7.598989101616833,8.780994761353668,rRNA
URS0000000153/uncultured,1.9892096194313698,3.968360879187531,5.875695717290833,7.516444157913774,8.395916524511925,rRNA
URS000000015B/uncultured,1.972689099664763,3.9367732474817987,5.863684934513055,7.619732578464611,8.795565841164436,rRNA
URS0000000161/Pedobacter,1.9852907594461755,3.967348237097795,5.934095549728303,7.814282796709433,9.3397351823074,rRNA
URS0000000162/uncultured,1.994776751136881,3.9767020751309845,5.888424329210255,7.546634047689634,8.444108846368419,rRNA
URS0000000163/uncultured,1.9848376156897893,3.9618606340642906,5.918405955948205,7.781874985018717,9.167552863584314,rRNA
URS0000000164/uncultured,1.9679536291780642,3.9154387564497837,5.794568902060488,7.3562634852174025,8.133948956827632,rRNA
URS0000000166/uncultured,1.9919903524233487,3.9722391649350475,5.790621852509664,7.0358276612356265,7.54396856347359,rRNA
URS0000000167/Kordiimonas,1.9847216859909567,3.9652733174742476,5.923176475565409,7.791419523131229,9.296515223347813,rRNA
URS0000000168/uncultured,1.9877487265220901,3.9717413043309766,5.931861875376315,7.818998992967364,9.31626264656355,rRNA
URS000000016A/uncultured,1.9815389289999807,3.947307955518636,5.856859798053653,7.4383590642043265,8.280972008439008,rRNA
URS000000016E/uncultured,1.9736020267911463,3.9230535022981052,5.710380302868982,6.900743096860901,7.435016274317379,rRNA
URS0000000176/uncultured,1.9794531644718403,3.9524553500309922,5.912044081319863,7.7682290284918905,9.230673853671385,rRNA
URS000000017E/uncultured,1.9808595791107082,3.9518722445482677,5.883095547256053,7.593202165794801,8.564866867997935,rRNA
URS0000000188/uncultured,1.9560569900041762,3.8855068872609593,5.750177180656325,7.27566636602066,8.09491545513599,rRNA
URS0000000191/uncultured,1.9811337716174082,3.9582697969941174,5.915247803654242,7.792522877742803,9.322259369687112,rRNA
URS0000000199/uncultured,1.9620092508309388,3.922272785880457,5.846983117383122,7.546431194624692,8.534554536113655,rRNA
URS000000019B/uncultured,1.9797956025245829,3.9329679759098615,5.636225913926776,6.622367813028457,6.840684619764323,rRNA
URS000000019D/uncultured,1.9653318462147022,3.9206227129863835,5.858920553628048,7.692122379907084,9.223954934638938,rRNA
URS000000019E/Bacillus,1.982607184358012,3.9544023935146204,5.903388779176493,7.768884434108782,9.305035769082833,rRNA
URS00000001A2/uncultured,1.965212475059938,3.9171529407390215,5.841850163880432,7.625137373868429,8.866803417757355,rRNA
URS00000001A7/uncultured,1.9777194591447222,3.9521737717573964,5.904477299407737,7.787650663449852,9.317620313734086,rRNA
URS00000001A9/uncultured,1.96564902324667,3.9247597443721323,5.860347742156551,7.665554251170939,8.956559203544632,rRNA
URS00000001AB/uncultured,1.964343914596928,3.9196367577837194,5.756889336481938,7.283826772504107,8.077031936735231,rRNA
URS00000001AF/uncultured,1.9724754081976643,3.9371994261266674,5.885683368285782,7.733381684924377,9.253506554371233,rRNA
URS00000001B0/uncultured,1.9884829160507622,3.9738474546220672,5.946990259886483,7.848683721038141,9.410218397159564,rRNA
URS00000001B3/uncultured,1.9592547939935678,3.8859783842380953,5.7608870482638554,7.273904301962891,8.05495179490377,rRNA
URS00000001B5/uncultured,1.9960423178542637,3.875411213539163,5.388933395935022,6.257593738636491,6.569855478127682,rRNA
URS00000001B7/uncultured,1.9801383241887753,3.9538254269719495,5.900384047950371,7.693481521127697,8.895586703085295,rRNA
URS00000001B8/uncultured,1.9608029729930343,3.9077886993973667,5.798665075692659,7.422885334259415,8.451808377663227,rRNA
URS00000001BA/uncultured,1.9824216062135176,3.958399676107122,5.879121957522012,7.511473621017317,8.456118109588488,rRNA
URS00000001BB/uncultured,1.9892035641491932,3.9529545975130573,5.791102288097712,7.145657175530491,7.699666984610176,rRNA
URS00000001BD/uncultured,1.989417447766416,3.9745549353852585,5.936610203351856,7.810187749925723,9.353281381038327,rRNA
URS00000001C0/uncultured,1.979984200569228,3.9533019491095907,5.883712522635766,7.6750291626355125,8.987788297868628,rRNA
URS00000001C2/uncultured,1.9749164051156103,3.9337390460048702,5.8334917222192475,7.485462590207937,8.45054248520812,rRNA
URS00000001C3/uncultured,1.9716973325028035,3.9308763551378014,5.852054559481628,7.4611111256053775,8.325822704544834,rRNA
URS00000001C6/uncultured,1.9887005918362983,3.9627463138988506,5.868291569951541,7.506038454427258,8.399738475651205,rRNA
URS00000001CC/uncultured,1.9847109824810396,3.959420944855235,5.890279194369716,7.544349709770758,8.447998591655729,rRNA
URS00000001CD/uncultured,1.9800145750355724,3.94384805703433,5.843837261299624,7.471629274502464,8.382040017041467,rRNA
URS00000001D0/uncultured,1.9778338961444701,3.946490099219434,5.856929594780864,7.520576319025005,8.442281270800922,rRNA
URS00000001D2/uncultured,1.986308192674532,3.95083060644377,5.871201561344836,7.500327150868881,8.473169144896893,rRNA
URS00000001D9/uncultured,1.9809361879830985,3.9527534509262954,5.899201216327636,7.73607747269871,9.068716096190922,rRNA
URS00000001DC/uncultured,1.9860926846555658,3.956789140684786,5.889574187374991,7.54339808870733,8.502879625794964,rRNA
URS00000001E3/Exiguobacterium,1.9639955469311734,3.911629330244398,5.791913517734773,7.387036932353917,8.30493653301372,rRNA
URS00000001E4/uncultured,1.969987070660116,3.928860213427737,5.849896897169273,7.557037948895926,8.623799167808318,rRNA
URS00000001E8/uncultured,1.973490073019097,3.933528378814379,5.844016848072819,7.4906929751005835,8.429221017826238,rRNA
URS00000001EA/Sphingomonas,1.9793852436057868,3.9475091789331684,5.877579058178515,7.628349961937675,8.775578234789192,rRNA
URS00000001ED/uncultured,1.9776000959703963,3.938936802393,5.85461856668208,7.509448434826216,8.556626656215393,rRNA
URS00000001EE/uncultured,1.9584263444855665,3.8959412711823354,5.781395869201699,7.332048877983924,8.260152239312934,rRNA
URS00000001F7/uncultured,1.9817732924892077,3.9552719681732675,5.9039991460773535,7.704252151642886,8.944920532651562,rRNA
URS00000001F9/uncultured,1.9666790656879876,3.9164676191092544,5.804596438804496,7.397398846298831,8.286746210435203,rRNA
URS00000001FA/uncultured,1.957407909438033,3.843020274866131,5.558067096983763,6.660596299074069,7.090203291144645,rRNA
URS00000001FC/uncultured,1.9658117164118867,3.9249652107526267,5.852814955421601,7.630555463940421,8.870873701531352,rRNA
URS0000000200/uncultured,1.9379795720896404,3.862905727093345,5.716625013600401,7.24123062215545,8.07739166830964,rRNA
URS0000000201/uncultured,1.9756976537765074,3.9377780185002007,5.86526079901856,7.612510088676429,8.741120185450292,rRNA
URS0000000203/uncultured,1.9809807085895381,3.949135335614961,5.850324887100481,7.513749571193053,8.47987561751662,rRNA
URS0000000208/uncultured,1.9776973097451727,3.949595395313956,5.892284096019459,7.735687995327231,9.219151259564375,rRNA
URS000000020B/Chroococcidiopsis,1.971154264348548,3.932792965733273,5.876760979417353,7.709060744874733,9.093187265773592,rRNA
URS000000020C/Thermoanaerobacter,1.9556385787682227,3.906936066259222,5.84013655538309,7.694133824485275,9.252482967374922,rRNA
URS0000000210/uncultured,1.9802903842746233,3.9447290611386867,5.877543399961091,7.660026644075655,8.905596177799719,rRNA
URS0000000214/uncultured,1.969925788308264,3.929829601252306,5.801018058434343,7.166778095383625,7.814928973096249,rRNA
URS0000000218/uncultured,1.9858846694961858,3.965134605827419,5.928288140512969,7.807977617667026,9.328960817780004,rRNA
URS000000021A/uncultured,1.9468415288454295,3.884392550433173,5.769824726694294,7.391719343830371,8.347935522018258,rRNA
URS000000021D/uncultured,1.9723687689114713,3.9307025559403397,5.8228850512801165,7.428683664737258,8.291294385214526,rRNA
URS0000000220/uncultured,1.9661475459433282,3.919302687470491,5.842029022970052,7.612923468506791,8.859263649869488,rRNA
URS0000000221/uncultured,1.9633379419118528,3.9006705947627704,5.738702725090905,7.081259314400863,7.66982446626215,rRNA
URS000000022B/uncultured,1.971713124166677,3.9382023060346305,5.879971945641747,7.730085326572022,9.20083423832126,rRNA
URS000000022C/uncultured,1.9673740202739425,3.9234474683371627,5.844626950811792,7.495498571485385,8.452237781033707,rRNA
URS0000000230/uncultured,1.950367203061803,3.887202235671013,5.713249025686946,7.150989354539835,7.7663555655105085,rRNA
URS0000000232/Bacillus,1.977194977979758,3.9464158605440387,5.891981950642271,7.752189698407905,9.220574856525591,rRNA
URS0000000237/uncultured,1.972493730067407,3.9217988566135924,5.810935528517684,7.323497188982677,8.166353083704585,rRNA
URS000000023B/uncultured,1.9716329913824047,3.932313419324204,5.845629343111882,7.537037602470084,8.505323956470738,rRNA
URS0000000240/uncultured,1.9803032987538463,3.9465965715226177,5.861872895097445,7.608198541849687,8.7606007429975,rRNA
URS0000000241/uncultured,1.963920558703868,3.886217909930844,5.659829091873249,6.869417805068925,7.352479882681105,rRNA
URS0000000242/uncultured,1.973774287610078,3.9388388549342443,5.8848876560418475,7.737914236508581,9.24115311663872,rRNA
URS0000000245/uncultured,1.9797251473554092,3.9515411111572605,5.902254169599261,7.772628583623164,9.327748356215952,rRNA
URS0000000246/Rhizobium,1.9786708657679644,3.954975534806444,5.911704405159602,7.786889124469975,9.307166903702514,rRNA
URS0000000248/uncultured,1.9836536606922806,3.939939875926283,5.691949960798076,6.90635671837053,7.417235407958383,rRNA
URS000000024A/uncultured,1.9354884088054376,3.8447606437714548,5.670483788226743,7.0821057072812295,7.84283695415717,rRNA
URS0000000251/uncultured,1.9890563576797964,3.9756733282335013,5.944152562194688,7.823419715817553,9.348957036885936,rRNA
URS0000000252/uncultured,1.9672086461281562,3.9172724612885004,5.825408019895239,7.500250180859985,8.517438416553727,rRNA
URS0000000253/Stenotrophomonas,1.979638561755615,3.954771562571066,5.901151382202501,7.7619737670667694,9.282548722376715,rRNA
URS0000000258/uncultured,1.9689136618961087,3.9218449876170145,5.820885570130321,7.401599078579932,8.207230057295018,rRNA
URS000000025C/uncultured,1.9709634905908722,3.9348064720595612,5.874683160048812,7.722120606773109,9.205051061905296,rRNA
URS000000025D/uncultured,1.9886814196781186,3.9620678610715525,5.895209909270531,7.5307800993342795,8.410549924715552,rRNA
URS0000000264/uncultured,1.9765034305418994,3.946911120291668,5.895965578243235,7.724348272133973,9.032473654360125,rRNA
URS0000000269/Ruegeria,1.9789170182663103,3.9425970054121815,5.82955407249009,7.382513774011298,8.25564350366576,rRNA
URS000000026A/uncultured,1.9812862075726083,3.943529854075947,5.756219337171225,7.000493037661464,7.537526521634325,rRNA
URS000000026B/uncultured,1.978319027213439,3.94394023857401,5.8684663953728435,7.6645690567207225,9.008670122520428,rRNA
URS000000026F/uncultured,1.9941956224015551,3.981735316739578,5.914607882669488,7.539670382061098,8.403764419078126,rRNA
URS0000000274/uncultured,1.9623777752200975,3.9196284691063488,5.825105188131332,7.473354487858408,8.28762861918913,rRNA
URS0000000277/uncultured,1.9902284864187219,3.960516998425703,5.695958029014589,6.830823388722164,7.282549688488864,rRNA
URS000000027A/bacterium,1.9737685476728408,3.9427585016269324,5.8903742769749154,7.751906398404165,9.259314702822687,rRNA
URS000000027B/uncultured,1.9828009679775356,3.9609162946775087,5.906378386553378,7.674820233554371,8.837827497214226,rRNA
URS000000027C/uncultured,1.9867862353014039,3.969490800299372,5.934553562933775,7.822874822407923,9.290559364535026,rRNA
URS000000027F/Candidatus,1.983341217323395,3.964027803615209,5.922635676068176,7.790474220617541,9.28498580042061,rRNA
URS0000000283/uncultured,1.9722625145960642,3.9060696389274767,5.6858006913527,6.878494982701807,7.416527328486872,rRNA
URS0000000289/uncultured,1.9594478505611361,3.9109658988786764,5.82290120676317,7.522894204969658,8.59518820105839,rRNA
URS000000028A/uncultured,1.9765211168610015,3.931637834010618,5.821939019064902,7.455608767827978,8.444046162603977,rRNA
URS000000028B/uncultured,1.979405499461933,3.9550834544210898,5.902663257406179,7.676046645839109,8.785405325092494,rRNA
URS000000028C/uncultured,1.9668235897486503,3.912332743682622,5.782649275787803,7.301091933624672,8.04576949697636,rRNA
URS000000028D/Micromonospora,1.9599395984226944,3.914377174416725,5.851864953473605,7.7031895282948035,9.204634542826197,rRNA
URS0000000294/uncultured,1.9777760033828538,3.935504184315941,5.834542183564181,7.481654810039386,8.383172920187494,rRNA
